id_track|id_artist|id_album|name_track|duration_track_ms|popularity_track|number_track|position_track|duration_track_seconds|duration_track_minutes|transform_datetime
5PZ2cqh9Yem2g6cTSOLllz|2xiIXseIJcq3nG7C8fHeBj|4ZDwEvXIKxWdwhAQK8ndBU|Pain|202973|66|2|5|202.973|3.3828833333333335|2024-07-16 08:36:45.339420
6OMO6WdRhSfjMPAiPT94wH|2xiIXseIJcq3nG7C8fHeBj|0YkHsU3Mblh7jvNngbV20W|Painkiller|179160|67|2|6|179.16|2.986|2024-07-16 08:36:45.339420
4urxRqBRiaH0i20OKBsgxc|2xiIXseIJcq3nG7C8fHeBj|0vv1zKShlm7WuawEup5Mf4|Break|193106|66|2|7|193.106|3.2184333333333335|2024-07-16 08:36:45.339420
2UDumaw7osnyjH7RZ2DLpB|2xiIXseIJcq3nG7C8fHeBj|0YkHsU3Mblh7jvNngbV20W|I Am Machine|200146|66|6|8|200.146|3.3357666666666668|2024-07-16 08:36:45.339420
0CA3RxBx2xSQXPfpmUBK1v|2xiIXseIJcq3nG7C8fHeBj|13topfW33NjnACjnRiZBX7|Just Like You|186893|65|2|9|186.893|3.1148833333333332|2024-07-16 08:36:45.339420
28DIgd8y7VGMO5IhWIDE40|3FRWDHyo1pZx7AFN6DAavS|1lkFkREX3uG9aHhOsfeeu9|Pokemon Riot|246918|23|1|0|246.918|4.1153|2024-07-16 08:36:45.339420
4fEDtXoh1hQgfLFdGPy9HS|3FRWDHyo1pZx7AFN6DAavS|4lftflW02EWpRU6g9d968c|Falling|280373|1|9|1|280.373|4.672883333333333|2024-07-16 08:36:45.339420
2EdisV3g6tcYVpTO9Ej5cW|3FRWDHyo1pZx7AFN6DAavS|3iL7sfGQeXOcNMNnHDrmTc|Fearless|253807|18|1|2|253.807|4.2301166666666665|2024-07-16 08:36:45.339420
5tLDyfKdJZNuyobYcQQEWJ|3FRWDHyo1pZx7AFN6DAavS|3ZrVSx5gGx5LZ1cVRZ4gCq|Truecolor Alchemist|277529|18|1|3|277.529|4.625483333333333|2024-07-16 08:36:45.339420
3xb3B46kVvqrr8VzNI1PbG|3FRWDHyo1pZx7AFN6DAavS|4NSu11iL1R0Evb4pahFSrH|Vivant|255014|15|1|4|255.014|4.250233333333333|2024-07-16 08:36:45.339420
2U05EBTVlyg4YKFvtllgeG|3FRWDHyo1pZx7AFN6DAavS|0iHgFkfYe3VOxzg5euNQOT|Wubbles|255197|14|1|5|255.197|4.253283333333333|2024-07-16 08:36:45.339420
4F71YUa09KA0yscIlYXzQ9|3FRWDHyo1pZx7AFN6DAavS|7JSBmL115qaZvl0wvlz0Ww|Dance Machine|304673|13|1|6|304.673|5.077883333333333|2024-07-16 08:36:45.339420
3yYdWL8qOYxH8Wc40LpkSV|3FRWDHyo1pZx7AFN6DAavS|7mKBnGGZCRybUTZ5P9TIAn|Our Way|216572|10|1|7|216.572|3.6095333333333333|2024-07-16 08:36:45.339420
3tJzBGJQ8LUg782tyiFOsj|3FRWDHyo1pZx7AFN6DAavS|07ibYrQalw96ZRAmqyatsY|Nice Shot!|234490|7|1|8|234.49|3.908166666666667|2024-07-16 08:36:45.339420
2jX8I2EDiGcl8rCRgReY8N|3FRWDHyo1pZx7AFN6DAavS|3Sr5Wo94nBXnsCKqiWhe5d|Sonder|222735|6|1|9|222.735|3.71225|2024-07-16 08:36:45.339420
0KequwbudUZLFmYapbmiNt|2vpCOy0TgMvwkqciNZhKPB|7grtCFCNufBOiKZJuGDC6k|Yo Te Quiero Así|202187|22|1|0|202.187|3.3697833333333334|2024-07-16 08:36:45.339420
2PbieBjAjngYO9ahtcKkth|2vpCOy0TgMvwkqciNZhKPB|7grtCFCNufBOiKZJuGDC6k|Te Han Dicho|192500|20|8|1|192.5|3.2083333333333335|2024-07-16 08:36:45.339420
3fJzQWdglyPCa255xfTMI1|2vpCOy0TgMvwkqciNZhKPB|0RgJiRKctFFArVS8oGh1L7|La Nueva Ya Llego|234916|18|1|2|234.916|3.9152666666666667|2024-07-16 08:36:45.339420
49vyLV4bTxQKdMULtgRU1V|2vpCOy0TgMvwkqciNZhKPB|69fMeM1F2eMqMkvjrWJyXU|Serpiente Dios|257187|18|1|3|257.187|4.28645|2024-07-16 08:36:45.339420
60bXwkEoH07AhMaHGgtn7e|2vpCOy0TgMvwkqciNZhKPB|69fMeM1F2eMqMkvjrWJyXU|Yo No Sé|246689|16|5|4|246.689|4.111483333333333|2024-07-16 08:36:45.339420
2NfqOpPVaOEa3jOGTbb9Kf|2vpCOy0TgMvwkqciNZhKPB|0RgJiRKctFFArVS8oGh1L7|Cumbia Pa Decir|214604|15|3|5|214.604|3.5767333333333333|2024-07-16 08:36:45.339420
3B6jzrps9ZMF3iKr0gGLkJ|2vpCOy0TgMvwkqciNZhKPB|7grtCFCNufBOiKZJuGDC6k|Masato en Pakistán|155562|15|7|6|155.562|2.5927|2024-07-16 08:36:45.339420
0JqqsvL2ZHjjhiTnzuU26X|2vpCOy0TgMvwkqciNZhKPB|69fMeM1F2eMqMkvjrWJyXU|Camina Bonito|295261|14|10|7|295.261|4.921016666666667|2024-07-16 08:36:45.339420
1n16Fy1xjIHNS7yZEOHCxA|2vpCOy0TgMvwkqciNZhKPB|0RgJiRKctFFArVS8oGh1L7|Madrugador|213473|13|4|8|213.473|3.5578833333333333|2024-07-16 08:36:45.339420
4TeEIZK1saIuXxDx2G5ml4|2vpCOy0TgMvwkqciNZhKPB|7grtCFCNufBOiKZJuGDC6k|A Ritmo de Caída|213555|13|6|9|213.555|3.55925|2024-07-16 08:36:45.339420
0nrRP2bk19rLc0orkWPQk2|1vCWHaC5f2uS3yhpwWbIA6|2H6i2CrWgXE1HookLu8Au0|Wake Me Up|247426|85|1|0|247.426|4.123766666666667|2024-07-16 08:36:45.339420
0ct6r3EGTcMLPtrXHDvVjc|1vCWHaC5f2uS3yhpwWbIA6|0h2knr6qpiAq0tV5ri5JMF|The Nights|176658|84|2|1|176.658|2.9443|2024-07-16 08:36:45.339420
2P4OICZRVAQcYAV2JReRfj|1vCWHaC5f2uS3yhpwWbIA6|7dqftJ3kas6D0VAdmt3k3V|Waiting For Love|230613|79|1|2|230.613|3.84355|2024-07-16 08:36:45.339420
5UqCQaDshqbIk3pkhy4Pjg|1vCWHaC5f2uS3yhpwWbIA6|1OEGfToF7QbjUgyxMAnGXg|Levels - Radio Edit|199906|79|1|3|199.906|3.3317666666666668|2024-07-16 08:36:45.339420
4lhqb6JvbHId48OUJGwymk|1vCWHaC5f2uS3yhpwWbIA6|2H6i2CrWgXE1HookLu8Au0|Hey Brother|255093|77|3|4|255.093|4.25155|2024-07-16 08:36:45.339420
6Pgkp4qUoTmJIPn7ReaGxL|1vCWHaC5f2uS3yhpwWbIA6|1m3mf7xkXIwssVriaaTjOS|Without You (feat. Sandro Cavazza)|181672|77|4|5|181.672|3.0278666666666667|2024-07-16 08:36:45.339420
4eDYMhIin1pSLIG96f1aD0|1vCWHaC5f2uS3yhpwWbIA6|2H6i2CrWgXE1HookLu8Au0|Addicted To You|148386|73|4|6|148.386|2.4731|2024-07-16 08:36:45.339420
1sh6lL6cmlcwhqZKGiKBua|1vCWHaC5f2uS3yhpwWbIA6|0sOrbRnJcNod63r49kmGVb|I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit|208316|69|1|7|208.316|3.4719333333333333|2024-07-16 08:36:45.339420
2x0RZdkZcD8QRI53XT4GI5|1vCWHaC5f2uS3yhpwWbIA6|6Ad1E9vl75ZB3Ir87zwXIJ|SOS (feat. Aloe Blacc)|157202|70|3|8|157.202|2.620033333333333|2024-07-16 08:36:45.339420
75NhhYjHO43mvZgYtnXgti|1vCWHaC5f2uS3yhpwWbIA6|1m3mf7xkXIwssVriaaTjOS|Lonely Together (feat. Rita Ora)|181812|69|2|9|181.812|3.0302|2024-07-16 08:36:45.339420
4QNpBfC0zvjKqPJcyqBy9W|0TnOYISbd1XYRBk9myaseg|4rG0MhkU6UojACJxkMHIXB|Give Me Everything (feat. Nayer)|252306|86|2|0|252.306|4.2051|2024-07-16 08:36:45.339420
3cHyrEgdyYRjgJKSOiOtcS|0TnOYISbd1XYRBk9myaseg|2F7tejLHzTqFq2XLol9ZGy|Timber|204160|84|13|1|204.16|3.4026666666666667|2024-07-16 08:36:45.339420
2bJvI42r8EF3wxjOuDav4r|0TnOYISbd1XYRBk9myaseg|4EUf4YyNjuXypWY6W5wEDm|Time of Our Lives|229360|84|4|2|229.36|3.8226666666666667|2024-07-16 08:36:45.339420
0Hf4aIJpsN4Os2f0y0VqWl|0TnOYISbd1XYRBk9myaseg|2F7tejLHzTqFq2XLol9ZGy|Feel This Moment (feat. Christina Aguilera)|229506|79|3|3|229.506|3.8251|2024-07-16 08:36:45.339420
4Y7XAxTANhu3lmnLAzhWJW|0TnOYISbd1XYRBk9myaseg|4EUf4YyNjuXypWY6W5wEDm|Fireball (feat. John Ryan)|236200|78|3|4|236.2|3.9366666666666665|2024-07-16 08:36:45.339420
62zFEHfAYl5kdHYOivj4BC|0TnOYISbd1XYRBk9myaseg|4rG0MhkU6UojACJxkMHIXB|International Love (feat. Chris Brown)|227280|77|8|5|227.28|3.788|2024-07-16 08:36:45.339420
0OPyDgTRuIdCJ9B4bYSths|0TnOYISbd1XYRBk9myaseg|4RaAjieYFIZRF8uh6GY43r|Hotel Room Service|237600|72|8|6|237.6|3.96|2024-07-16 08:36:45.339420
13plQdOoWSSXPRUSZc5FuM|0TnOYISbd1XYRBk9myaseg|4RaAjieYFIZRF8uh6GY43r|I Know You Want Me (Calle Ocho)|237120|71|3|7|237.12|3.952|2024-07-16 08:36:45.339420
3rfhI32Il2hVRKDkuGeeen|0TnOYISbd1XYRBk9myaseg|4rG0MhkU6UojACJxkMHIXB|Hey Baby (Drop It to the Floor) (feat. T-Pain)|234453|74|4|8|234.453|3.90755|2024-07-16 08:36:45.339420
1PCvKFPWnTXAe2oaReVUcr|0TnOYISbd1XYRBk9myaseg|4EUf4YyNjuXypWY6W5wEDm|We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)|222520|72|11|9|222.52|3.708666666666667|2024-07-16 08:36:45.339420
